place_name,place_id,place_rating,place_category,place_address,review_text,review_rating,review_date,reviewer_name,reviewer_photos,review_likes
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Best and fast service. Highly recommended 👌,5,Edited 10 months ago,Regu Marimuthoo,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Room 2 doctor is nice and friendly, he is funny person 😆 , so the price is ok..just a bit expensive for me but I hope I can get well in 2/3 days. Idk if there's any student discount here🤔",5,a year ago,Amy Lee,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",24 August 2023. Not a single doctor arrive from 7.35AM till now(8.42AM). Please improve this as this is 24/7 clinic.,2,Edited 2 years ago,Muhamad Syafiq Rosli,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",The doctor & service is very good. Prescribed medication as well.. Thank you for your good service.,5,2 years ago,Amy Kassim,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I’ve been a loyal patient at this clinic for the past three years and have always appreciated the service and staff. However, my recent experiences with Dr. Norshahira have been disappointing and frustrating.

As someone with a sensitive stomach, I do visit the clinic more frequently, and I appreciate that the doctors can see my health records. However, I felt judged when Dr. Norshahira implied that my visits were more about obtaining sick leave than addressing genuine health concerns. It’s disheartening to feel accused when I’ve always approached the clinic for legitimate reasons, especially since my visits are covered by my company’s panel.

The issue escalated when my pregnant wife, who is also breastfeeding a toddler, sought care and a sick leave. Instead of understanding her situation, Dr. Norshahira was dismissive and judgmental, even saying to her, ""This is a warning from me, last sick leave."" Such comments were unnecessary and hurtful, particularly to a pregnant woman who is already emotionally and physically vulnerable.

As regular patients who have supported this clinic, we expected better care and understanding. This experience has left us disappointed, and sadly, we’ve decided to seek care elsewhere. I hope the clinic will address this and ensure all patients are treated with the empathy and respect they deserve.",1,a year ago,Afiq Zaidin,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Both the doctor and the nurse were very kind. I appreciated how quickly I received my test results, and it was great that they explained the follow-up treatment plan in detail.",5,a year ago,봄바람,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Wonderful service with wonderful experienced👍🏻 Recommended!

Last week came to the clinic bring my kid cause she's having a sore throat and cough. Doctor were very gentle and very kind to my kid. Staffs were very helpfull and friendly. Thank you SV Care Clinic. My kid's getting better and she said she only wanna come to this clinic again if she's not feeling well. 🫰🏻",5,Edited 3 years ago,Imann Roslan,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Amazing environment and hospitality, very cooperative and fast moving .",5,7 months ago,Abhineet Singh,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",I m a new student from France and had to do the medical examination. The staff was super nice and friendly and helpful. The facility is clean and well kept and a lot of professionalism. Thank you for the good experience!,5,a year ago,Rifle Wand,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Waited 59 mins just to get a consultation. There was not even a lot of patients ,not sure what happened. Really am pissed because waited almost an hour just to get a 3 min consultation! Almost like waiting at klinik kesihatan

Update - I was surprised to get a call from their customer service representative Ms.Nur. She received my feedback regarding this issue and understands my explanation very well .She also explained to why the situation happened and apologizes. I will keep coming here because the treatment is good and i can see SV cares for their patients and highly appreciate patients feedback",5,Edited a year ago,Dania Diyanah,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Such an amazing clinic and environment. The staffs were so polite. The doctor was so polite and kind . Definitely recommend this clinic was so friendly
Staff all very kind and helpful...I'm so happy to visit here 🤗🤗",5,Edited 9 months ago,Eswari 17,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Good service, and quite big clinic, can do Xray as well.",5,2 years ago,Elaine Xu,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Went there a few times, for fever, and vaccine booster shots. Their customer service have always been the best, helpful and fast actions taken. Our family's favourite clinic and highly recommended. Keep up the great work.",5,2 years ago,Shahnaz Shahizan,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Absolutely customer service. Ms Nur was very polite, clear and eloquent with her words when I contacted the clinic through phone. Gave clear directions on how to set up an appointment, and it was as simple as setting it up on WhatsApp. Appreciate that it's not automated.

And Dr.Amiera, the attending Doctor for me was phenomenal, allowed me to describe about my concerns with no interruptions, her history taking was on point, felt like a relaxed conversation with a therapist. She was really there to listen and try to see and understand me for who I am, spending the effort to help rather than just there to finish a task.

All in all, it was an amazing experience for me, probably the best and a very unique experience compared to my time with other clinics. I cannot recommend this place enough.

For a private clinic and how amazing their service are, its really really affordable so even if you are a student who don't have insurance, go for it.",5,2 years ago,MSmash,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I recently visited the clinic for my annual health screening and I was pleasantly surprised by how efficient the process went as my previous experience at a reputable hospital was a put off by the long waiting time. Dr Sujith was lovely to speak with during my appointment. He combines personal touch and care for his patient, which I hardly come across these days. My experience did not feel rushed at any point as he took time to go through my medical report. The nurse who attended to me was also pleasant. The clinic is spacious, comfortable and provides a range of services. Overall, I'm glad I chose this clinic and I would recommend to anyone.",5,4 years ago,Marissa M,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I come to visit cyberjaya clinic in the morning. i came with my daughter. she had high fever since last night. we meet dr Sujith. He was incredibly kind, patient and attentive, felt comfortable throughout the visit. Highly recommend him to anyone seeking compassionate and professional care.Minimal wait in the morning and the clinic looks very capable of many different tests and services",5,a year ago,Thanisha Gal,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I usually receive good service at Qualitas clinic but I was very disappointed today. I arrived on Saturday at 3:30 pm with my sick child. There were two patients in the queue in the waiting room. The receptionist said that the doctor will take an hour break and can not help me at the time. I thought it strange because it’s a 24 hour clinic but accepted it and left with my sick child to come back at 5 pm. When I arrived at 5, I was told again that the doctor just went on break and cannot help me. I thought that they could at least have taken my details and offer to call or just tell me that they are not going to help me today so that I didn’t have to go all the way there with my sick child to be told that they can not help me, twice. I suggest that the doctors work shorter shifts to ensure that there is always a doctor available to help patients. In addition please improve communication with patients.",2,2 years ago,Corinne Smit,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Dr Shahira did an excellent job! She shared a lot of knowledge about baby early food tips. Recommend to come to this clinic because the doctors are all helpful :),5,a year ago,Una Razeyy,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Very excellent customer service.. especially Mr Sidharth,5,a year ago,Mr Tayalan,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","first time here and the staff was so friendly and helpful, will definitely come back next time",5,2 years ago,ssnatikha,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","The place is well kept and clean. Staff is friendly and welcoming, process also smooth and fast. Recommended clinic to visit!",5,a year ago,Gaille Stan,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Shalinni
Dr Mohd Ramzdhan bin Mohd Massar
The two doctors are very skilled and know how to treat their patients well.
This is the best clinik In Cyberjaya!",5,11 months ago,Rudi Osman,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Great clinic, service and staff. I have used this clinic since my arrival in Malaysia in 2019. All encounter and experience was amazing until today when I was attended by Dr S. Geetha. She was unfriendly, unapproachable and almost treated me like I was a child. I spent the night sneezing from allergies, woke up with a sore throat and itchy ears. Fine she checked my vitals, said they were fine and gave me a day's MC. I asked for 2 and she said it has never been given before in my records (that means I never needed it) and I can return or go another clinic the next day if i don't feel better. Like really? If she is the only doctor available next time, I would rather wait or leave.",5,Edited 3 years ago,B,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Dr.ramzan and Nur very deligated and helpful staff not only them overall other too... hoghly recommened,5,2 years ago,Chandran Mogan,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Very kind and professional doctor. She explained everything clearly and gave great service. I’m really satisfied. Thank you!,5,a year ago,Abdifatah Duale,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I came at 5 am in the morning today because i was quite concerned regarding my pregnancy.
I was greeted warmly by staff Mie and Dr Zawaniah. Dr did scan and gave me reassurance. Service was fast too. They really care and address my concern.",5,a year ago,Alyaa A.,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Went to this clinic couple of time...and really love wit their services... All staff and doctors very friendly and professional... Much recommended clinic,5,Edited 7 months ago,sarcastic imperfect,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Had bad experience with both tonight/this morning, receptionists & doctor

I was fine with unfriendly service given by their receptionists because they could be not having proper training for customer service. But, the communication skills by the Indian lady doctor who was on duty was totally unacceptable.

1. Instead of her initiating the inquiries, I have to explain about my visit. She was simply silent and staring at me.

2. Without acknowledging my issues, out of nowhere she shows me an oxymeter and expects me to put my finger with her facial expression of “you should know what to do”.

3. Why must her ask me a question of “on top of medications, do you need anything else?” WHAT DOES IT MEAN? May I guess that this question is related to MC? If yes, why can’t her ask the question directly “Do you need MC today?” If no, what else that she should offer for my situation? Why I have to initiate the request about what I do need? Dear doctor, if I know what to do, I don’t have to visit the clinic at 3am.

She could be tired or sleepy. In the future, I suggest her explain what kind of check up that she is going to do so both patient and her can be on the same page. In example, “let’s check your oxygen, blood pressure and bla, bla, bla. You can put your finger here.” As a patient, I deserve to get an explanation of the services.

This is not my first time having bad service from the same clinic especially from the receptionists. But tonight was worst. Nevertheless, thank you for the unfriendly and unprofessional service from both. I hope that I will  not visit the clinic again in the future. If you cant be friendly at least, be professional.",1,a year ago,lrckmh hmkcrl,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Appreciate the extra miles of the doctor to even call up patients to check the condition, regularly nurse back to good health. Strongly recommended.

Some people do have to understand that during peak, the waiting will be long, even with 3 doctors being around. Doctors will take a little time to properly examine the patient.

Staff over there are also friendly and very assisting.

Review is based on 2 years of my visit.",5,3 years ago,Piruthivi Raj,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I read most of the reviews before decided to come here. A bit scared that I will face the same problems with others.hahaha.. I came here yesterday and it is my first time. My expectations was wrong. Overall the service was good. The doctors were so polite. From registration till the pharmacy, all staffs are so good and always smile. I really like it.
Definitely will come here again. Keep it up. they have a great team.  I will recommend to all of people i know as well",5,Edited 2 years ago,emma leez,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",The staff are all so nice and very helpful. We had our influenza vaccination here and the process were very smooth. We love this clinic as the doctors are all so friendly and they wil explain the symptoms clearly.,5,2 years ago,Farhana Mansor,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Visited the clinic today. Doctor and staff both are efficient and not to mention, friendly. They are now doing some renovations work, expanding to include more services and conveniences to their customers.

Overall, looking good. To the staff, keep up the good work! :)",5,3 years ago,Faiz Fablillah,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Recently i went to this clinic and i was so impressed with the hospitality. The staffs were very efficient especially the lady at the registration counter. Everything was smooth and very fast. It looks like mini hospital.I would really want to come back here or recommend to others. But, only one thing i was not happy about. The lancet device cap was dirty with dried blood stain. I was not well and by the time i address this to the laboratory guy he already pricked my finger blood test. I assume he changed the lancet needle before i enter the room( hopefully) but I am just very  worried now about the risk of getting infections or other diseases through this. I hope the top management would take this into your attention and be cautious on sterilising the tools.",3,2 years ago,Shasha,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Been here before and did not regret it. Every doctors are really friendly, and have amazing skill in their works. Not only that the staff was very helpful and considerate getting everything done either in payment or providing any further information regarding my wishes. Thank you SV Care staff, I would love to come back again.",5,3 years ago,Ken Luther,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",I am so impressed with Dr Rubini and her service. I took my sister to Qualitas and the service that she gave us is totally amazing. Doctors like her are a rare find. Qualitas is blessed to have her. Thanks to all the other staff in this clinic. They are all welcoming and very helpful,5,2 years ago,Beatrice Malaba,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Excellent clinic, only this Dr SHANGEETHA  treatment is very, very bad.",1,7 months ago,MOkHTAR MOHAMMED,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Love it so much.

Friendly staff, cakap pun lembut je
Conducive environment
Warm ambience
Highly recommended for those seeking to go for private clinic",5,a year ago,Anis Nabila Ghazali,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","We experienced an emergency allergy and called the clinic. They were ready to receive us, the nurses immediately got the attention of the doctor. Doctor did her checking and gave the necessary injection.
I appreciate the efficiency and alertness of the team. Heartfelt thank you 🙏",5,2 years ago,jolene wong,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Honestly, in terms of facility and service okay. It’s just that better to provide cushioned seats for patients as some people like me have back pain. Consultation fee pun not so expensive. However, I’m a bit irritated that the doctor did not listen my complaint very well. Prescribing me medication to a condition which I don’t have. Not sure wether this is a type  of business scheme or the doctor is not using her thinking skills.  Pls improve on identifying illness and giving treatment appropriately

*edited: customer relation from SV clinic had contacted me for clarification. So some of these issues has been resolved. Thank you for the effort to provide the best experience for each customer

I came back to get treated, and I got appropriate care. Now I’m free from pain thank you dr!",5,Edited 2 years ago,Nur Balqis,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","The best healthcare center in town ! My experience has been great.
Not like other clinics.
Thank You Dr Shahirah, Dr Sujith, Dr Tharry & Dr Ramzdhan for the good care & treatments.
Smooth & easy, from Registration, Procedures, Payment to  Pharmacy.
Sometimes many patients, I think because so many people love & trust this clinic, their wide range of services, physio, dental, even have doctors for psychiatry, a room upstairs to pray for Muslims.

Keep it up !",5,Edited a year ago,Nur Hasni,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I recently visited this private clinic and was impressed with the exceptional professionalism and friendliness of the Dr & staffs.I was attended by Dr. S Geetha. She was so caring and she explained all medical information thoroughly and effectively, making me feel comfortable and assured with her care.They are available 24 hours. Overall, outstanding experience and would highly recommend this clinic and this lovely Dr to others 💛",5,3 years ago,Lynthia Raj,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Service excellent.the doctor,nurses and all the staff very friendly and kind.good consultation and will always be my favourite clinic",5,a year ago,adduratul sasyirah,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Thank you so much, I was in pain. Now pain no more",5,8 months ago,Wafiy,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Good facilities. Doctor was good. Explain everything in details. All the staff also good and friendly. Recommended clinic.,5,a year ago,Syamimi Mohd Yunus (Mommy),0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Clean and very good service. Definitely recommending this clinic to my friends and family. The staff here were also very helpful and friendly. Great staff Juan.,5,a year ago,vinz 15,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Came here for consultation with Dr.Nurshahira, very well explained by Doctor. Thank you for the great service. Highly recommended clinic",5,a year ago,Guna Muniandy,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Very good service.. Tnq..,5,a year ago,Nihat Sheikh,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","The clinic here is very good,easy and reliable. Came here for my Hepatitis vaccination booster shot,the doctor and The front desk staff are efficient and reliable especially Shaza. Will definitely come back here if I'm sick. Thanks",5,2 years ago,Arvind Joseph,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Very efficient process. The facilities are clean and well-maintained. Staff and doctors are friendly and accommodating. Thank you Linda, Muga, and Sid.",5,a year ago,LM,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","very good service, have been going for 2 years, staff is very friendly, worth going to this clinic.",5,Edited 4 months ago,Darshine 06,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Had a great experience. Service is good and fast. Doctors are thorough. Will come back!,5,a year ago,Ananda Moechtar,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Came without mentioning panel, they charged less and only important medicine. The next i came with panel, even a mild stomach ache, gave like 3 medicines. All stupid",2,9 months ago,Akmal Hakim,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Loveee the services here. All staff are very nice and didn’t have to wait long. Doctor also so nice and gave proper consulation. Thank you!,5,a year ago,FS,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Too slow. The payment took forever.

Edited;-

I would like to edit my previous review of this clinic. Initially, I had rated this clinic as unsatisfactory due to a slow in payment processing, which left me frustrated. However, I am pleased to report that my concerns were addressed promptly and professionally by the clinic's owner, Dr. Kumar.

Dr. Kumar personally reached out to me to apologize and acknowledge the mistake that had led to the slow payment. Really appreciate for your post-feedback communication and efforts to address my concerns.

Despite all of that, the services were professional and attentive.",3,Edited 2 years ago,Muhammad Izzuddin,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","I recently had the pleasure of visiting SV Care Clinic in Cyberjaya. The level of professionalism and expertise displayed by the staff at SV Care Clinic was truly commendable.

The clinic itself was clean, well-maintained, and equipped with state-of-the-art medical facilities. The waiting area was comfortable and had a calming ambiance.

I highly recommend SV Care Clinic in Cyberjaya. The clinic's staff, from the doctors and nurses to the administrative team, exhibited a high level of professionalism, expertise, and care.

The welcoming atmosphere, combined with the top-notch facilities, made my visit a positive and reassuring experience. I wouldn't hesitate to return to SV Care Clinic for any future medical needs.",5,2 years ago,Sugannia Suga,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Waiting time quite faster than before. They have a systematic management. Even during this pandemic, they are still operating 24hours and give a passionate service to the patients. The staffs and doctors are very friendly and kind hearted. My family and I prefer this Clinic all the time.",5,5 years ago,Priya riya,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","Receptionist was so friendly, Ms. Shalinni was so helpful and friendly:)",5,7 months ago,Bushra Dawood,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor","My all-time preferred Clinic, it’s under insurance for Students and the Doctors are well experienced and treat you as Family, *Especially* Dr. Mohd Ramzdhan Bin Mohd Masdar, I always choose him as my doctor as he has treated me way too many times already and I’m super comfortable with him! May Allah bless him and reward him for his hard work. 🙏🥰",5,a year ago,MHD BAHAA EDDIN Murad,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",Doctor was helpful and was very patient while explaining all the questions I asked him. Very satisfied experience overall. Thoroughly explained my symptoms and what may have caused my sickness and even suggested ways I can prevent the sickness in the future . Highly recommend if you want the best treatment.,5,Edited 2 years ago,Mitesh Ram,0,0
Qualitas SV Care Clinic Cyberjaya 24 Hours,ChIJSQBWAd62zTERE9ppKT9UDPA,4.7,Medical clinic,"No 2-G, Nadayu Square, Persiaran Bestari, 63000 Cyberjaya, Selangor",I went to this clinic today. And the staff were so polite and welcoming. Especially staff siidhat was so kind and friendly mush appreciated,5,a year ago,Yasir Moustafa,0,0
